0	55733	55761	55838	55866	55894	55924	55966	56134	56197	56305	56342	56451	56458	56508	56535	56540	56581	56588	56603	56699	56738	56802	56812	56910	57008	57061	57104	57171	57227	57334	57422	57562	57642	57693	57796	57891	57904	58029	58160	58274	58307	58337	58365	69152	69154	69156	69158	69160	69162	69165	69167	69169	69171	69173	69175	69177	69180	69182	69184	69186	69188	69190	69192	69194	69196	69199	69201	69203	69205	69207	69209	69211	69213	69215	69217	69219	69221	69223	69225	69227	69229	69232	69234	69236	69238	69241	69243	69246	69248	69250	69252	69254	69256	69258	69260	69262	69264	69266	69268	69270	69272	69274	69276	69278	69280	69283	69285	69287	69289	69291	69293	69295	69297	69299	69301	69303	69305	69307	69309	69311	69313	69315	69317	69319	69321	69323	69325	69327	69629	72788	73575	73577
56305	0	0	0	0	0	2.375	0	328.75	2.375	0	0	0	0	1.1875	0	0	2.375	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8438	0	0	12.4688	0	54.625	0	0	0	0	0	0	0	0	0	93.8125	0	44.5312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34375	2.375	69.4688	7.71875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.625	0	0	0	0	11.2812	0	0	0	0	0	0	0	0	0	0
56342	0	0	0	0	0	5.34375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	164.469	1.1875	105.688	156.156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75	0	0	4.75	0	0	0	0	0	0	0	0	0	0	0	0
56451	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	48.6875	1.78125	0	0	0	0	0	14.8438	1.1875	0	0	9.5	0	0	267.781	0	0	0	0	0	0	0	0	0	0	0	0	35.0312	0	0	0	0	0	1.78125	5.34375	0	0	20.7812	77.1875	124.094	0	0	0	25.5312	0	0	0	0	0	0	0	0	0	0	15.4375	752.281	20.7812	0	0	0	0	0	0	11.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	17.8125	0	0	0	0	0	0	0	0	0	0	0	0	0	2.375	0	0	0	0	0
56458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56508	0	0	0	0	0	0	0	1.1875	0	650	295.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	2.375	0	0	0	740	0	256.25	0	415.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	17.8125	0	0	0	0	0	30.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56535	0	0	0	0	0	1.1875	0	2.375	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0938	3.5625	2.375	0	5.9375	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.375	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56540	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	176.344	0	0	0	0	0	0	49.2812	1.78125	0	0	0	0	0	209.281	0	0	0	0	0	0	0	0	0	0	0	0	29.0938	0	0	0	0	0	0	2.96875	0	0	31.4688	76	48.0938	0	0	0	7.125	0	0	0	0	0	0	0	0	0	0	18.4062	0	7.125	0	0	2.375	0	0	2.375	3.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	38.5938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56581	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56588	0	0	0	0	0	0	0	17.2188	0	54.625	169.812	0	0	2.375	0	0	0	0	0	3.5625	0	0	1.78125	7.71875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.2188	0	0	0	2048.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	4.15625	2.96875	0	1.78125	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	55.2188	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	17.2188	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56603	0	0	0	0	0	0	6.53125	8.90625	0	0	0	0	0	1.1875	0	0	0	0	0	90.8438	0	0	0	20.375	0	0	0	0	1.78125	4.15625	0	0	0	0	0	0	0	0	0	0	0	2.375	0	0	0	0	0	0	7.125	0	0	0	0	4.75	0	20.7812	3.5625	2.375	0	0	14.8438	0	0	0	8.3125	0	0	0	14.8438	0	1.1875	0	0	0	4.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.125	0	0	0	0	0	0	0	0	0	548.031	162.688	0	0	0	0	0	0	0	0
56699	7.71875	0	71.875	0	1.1875	0	4.75	0	0	0	0	0	0	10.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.375	15.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96875	11.2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621.656	0	0	0	0	0	0	0	0	0	0	0	18.4062	0	0	1.1875	0	0	0	0
56738	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	1.78125	0	2.375	0	0	0	2.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	14.8438	0	38	0	0	0	0	0	0	0	0	0	0	0	0	135.375	0	0	0	0	0	0	0	0	7.71875	0	8.3125	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	0
56802	0	0	0	0	0	0	1.1875	45.7188	0	116.375	0	0	0	0	0	0	0	0	0	112.219	0	0	6.53125	65.9062	0	2.96875	0	400	0	1.1875	254.719	20.1875	0	70.0625	0	0	144.875	33.8438	0	343.781	4.15625	4.15625	0	1.1875	0	0	0	0	0	0	0	0	0	0	10.6875	32.6562	0	0	0	0	32.1562	19.5938	8.90625	0	17.2188	0	0	0	0	0	0	312.594	381.25	0	2.96875	0	0	0	1.78125	0	0	160.312	0	0	0	0	0	0	0	0	0	27.3125	0	0	0	0	0	0	0	0	0	0	0	0	97.9688	0	0	0	0	452.719	53.75	0	50.4688	0	0	290.938	0	0	0	0	0	0	291.531	74.2188	17.8125	0	368.219	17.2188	0	0	0	0
56812	0	0	0	0	0	2.96875	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15625	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	4.15625	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	32.6562	0	0	0	0	0	1.1875	1.78125	0	0	2.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96875	0	0	0	0	0	0	0	20.1875	3.5625	0	1.1875	0	0	0	0	0	0	0	0	0	0	10.0938	0	0	0	0	0
57061	0	1.78125	0	4.15625	0	0	0	0	0	43.3438	0	0	0	0	0	0	0	0	0	0	5.9375	0	0	0	0	0	0	10.0938	0	0	0	0	2.375	0	0	0	0	0	0	0	3.5625	0	2.375	0	0	0	12.4688	0	0	0	0	0	0	0	0	2.375	4.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75	8.3125	0	0	0	0	0	0	0	0	5.34375	0	5.9375	0	4.75	0	0	1.1875	5.9375	0	39.7812	0	0	1.78125	0	0	0	0	0	1.1875	0	0	0	116.969	0	0	0	0	0	1.1875	0	0	35.625	0	38.5938	0	0	0	0	0	0	0	0	0	0	28.5	0	0	0	0	0
57104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57227	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	2.375	0	0	0	0	86.0938	10.0938	0	0	0	1887.5	0	0	0	0	0	0	1637.5	2.96875	0	31.4688	0	0	14.8438	148.438	0	0	0	0	0	0	0	0	0	0	0	0	0	64.125	158.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.6562	7.125	0	17.8125	0	0	0	0	0	0	0	0	111.625	0	0	0	0	0	0	0	0	30.2812	0	0	0	0	281.438	0	1.78125	0	0	0	0	0	0	0	0	0	34.4375	4.75	0	125.875	0	0	1.1875	0	0	0	0	0	0	0	0	4.75	0	32.6562	1.1875	0	0	0	0
57334	0	0	0	0	0	0	1.78125	7.125	0	0	0	0	0	1.1875	0	0	1.1875	6.53125	2.96875	59.375	0	5.9375	1.1875	1.78125	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.375	1.78125	0	0	0	0	0	0	11.875	0	0	0	0	442.844	0	8.90625	4.15625	0	0	0	67.0938	17.8125	2.375	0	21.9688	0	0	0	1.1875	0	1.78125	0	0	0	35.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411.469	0	0	0	0	0	10.0938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9375	0	0	0	0	0	0	0	0	0
57422	141.906	0	0	0	8.90625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	1.1875	0	0	0	1.1875	0	0	0	0	0	4.15625	0	0	0	0	0	0	0	0	7.71875	21.375	0	0	0	11.875	8.3125	0	0	0	0	0	0	8.90625	0	8.90625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	24.3438	0	0	0	0	0	0	0	0	0	1.78125	0	279.656	0	12.4688	1.78125	0	0	0	0
57562	0	1.1875	0	0	4.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	1.1875	0	0	0	1.78125	0	1.1875	0	0	0	1.1875	0	0	0	0	0	0	0	0	1.1875	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	11.875	0	0	0	0	0	0	0	0	0	0	0	5.9375	0	155.562	0	0	0	0	0
57642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8125	0	0	0	0	0	0	1.78125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	2.375	0	0	0	0	0	0	0	0	523.688	0	48.6875	0	0	0	0	5.34375	1.1875	0	65.3125	0	0	0	0	0	0	0	0	0	0	0	0	167.438	0	0	0	0	0	43.9375	0	0	1.1875	0	731.5	0	0	0	0	0	0	0	0	2.375	0	418.594	1.1875	0	0	0	0
57693	0	2.375	0	3.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.625	0	0	0	0	0	0	1.1875	0	0	0	0	1.78125	0	0	0	0	0	0	0	4.75	0	30.875	0	0	1.1875	8.3125	0	0	0	0	0	0	0	39.7812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	3.5625	0	0	21.9688	1.78125	0	15.4375	0	0	1.1875	0	0	0	0	0	0	0	0	0	58.1875	0	0	0	0	0	0	0	0	24.3438	12.4688	6.53125	0	0	0	0	0	0	0	0	0	0	2.375	0	0	0	0	0
57796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0938	23.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445.312	0	0	0	0	0	0	0	0	0	0	0	11.2812	0	4.75	0	0	0	0	0
58029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	1.1875	0	1.78125	0	0	0	2.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	0	0	0	0	2.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58274	0	0	0	0	0	20.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71875	0	0	0	0	0	1.78125	0	0	0	2.375	10.0938	0	0	0	0	0	0	0	2.375	2.96875	1.78125	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1875	0	45.7188	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	333.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9375	0	0	0	2.375	0	0	1.1875	0	0	0	0	0	0	24.9375	0	0	0	0	0
58307	0	2.375	0	3.5625	1.1875	0	0	85.5	0	904.281	0	0	0	335.469	1125.75	0	0	0	0	0	1.78125	2.375	38.5938	0	0	1.1875	0	4.15625	11.2812	0	0	1.1875	1.78125	1.1875	0	0	1.1875	2.375	0	1893.75	0	20.7812	5.34375	0	0	0	21.9688	0	0	0	0	0	0	0	0	9.5	185.844	0	0	0	54.625	36.8125	17.2188	0	0	0	0	0	0	0	0	22.5625	46.9062	0	0	0	0	0	2.375	0	0	10.0938	0	0	0	5.34375	0	0	33.8438	3.5625	0	14.25	0	0	2.96875	0	0	0	0	2.96875	40.9688	0	0	1.1875	96.1875	0	0	0	0	13.6562	3.5625	0	0	25.5312	0	67.6875	0	0	0	0	0	0	26.125	4.15625	1.78125	0	135.375	9.5	0	0	0	0
58337	0	0	0	0	0	0	0	1218.75	0	0	0	0	0	0	400	0	0	2.375	200	0	0	0	0	0	0	0	0	0	0	1856.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75	1.1875	0	0	2.375	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9375	0	0	0	0	0	1.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58365	0	0	0	4.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	0	0	0	1.78125	0	0	0	0	2.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5938	0	1.78125	0	2.375	0	0	1.78125	35.625	0	125.281	0	0	0	0	0	0	0	0	0	0	0	0	339.031	0	0	0	0	0	8.3125	0	0	0	0	37.4062	0	0	0	0	0	0	0	0	0	0	13.6562	0	0	0	0	0
68938	0	0	0	0	0	0	0	3.5625	18.4062	11.2812	61.75	59.9688	0	0	0	0	0	0	0	0	0	0	1.78125	0	0	0	0	0	133.406	0	0	0	0	0	0	0	0	0	0	0	0	33.25	0	0	0	0	0	0	3.5625	0	0	21.9688	57	115.781	0	0	0	11.2812	0	0	0	0	0	0	0	0	0	0	24.9375	57	9.5	0	0	0	0	0	3.5625	0	0	11.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.844	63.5312	0	0	0	0	33.8438	0	0	0	0	0	0	0	0	0	12.4688	0	0	0	0	0	0	0	0	0
