9770	2	106.21	21027	44672	
9771	2	117.21	44679	44862	
9772	2	45.71	44862	46832	
9773	2	13.65	21022	45257	
9774	2	100.25	45257	45241	
9775	3	101.71	45241	45488	
9776	2	110.87	45667	45846	
9777	2	107.02	45846	46778	
9778	2	108.87	45986	46402	
9779	3	108.8	44869	20998	
9780	2	111.92	20988	21161	
9781	3	76.5	21009	45248	
9782	3	61.96	45248	20981	
9783	3	103.2	45248	45495	
9785	3	100.08	45495	45248	
9786	3	98.49	45495	45674	
9787	3	98.14	45674	45495	
9788	3	101.94	45674	45954	
9789	3	101.82	45954	45674	
9791	3	97.24	45954	20652	
9792	3	104.42	46785	45954	
9793	4	103.65	20658	46431	
9794	3	95.36	46431	46191	
9795	2	106.95	45264	44877	
9796	2	41.82	21166	45264	
9797	3	12.62	45312	46825	
9798	2	103.95	45504	45312	
9799	2	103.5	45683	45504	
9800	2	101.33	45853	45683	
9801	2	110.03	45996	45853	
9802	2	99.5	46409	45996	
9803	2	94.31	46008	46414	
9804	2	100.61	45860	46794	
9805	2	102.56	45690	45860	
9806	2	105.26	45511	45690	
9807	2	71.36	46911	45511	
9808	3	112.65	45271	21171	
9809	2	108.97	44884	45271	
9810	2	107.87	45278	44891	
9811	2	109.48	45324	45278	
9812	2	41.19	21182	45324	
9813	3	11.34	45524	46820	
9814	2	103.87	45697	45524	
9815	2	106.88	45867	45697	
9816	2	110.56	46018	45867	
9817	2	95.48	46419	46801	
9818	2	100.59	44898	45285	
9819	3	112.71	45285	46330	
9820	2	108.91	46337	45292	
9821	3	109.18	45292	44905	
9822	2	112.09	44905	44686	
9823	2	117.07	44686	44717	
9824	2	114.74	44717	44710	
9825	2	111.56	44710	-1	
9826	3	105.96	44710	44724	
9827	3	107.69	44724	46260	
9828	3	107.41	-1	44724	
9829	3	107.05	44724	44731	
9830	3	115.44	44731	44693	
9831	3	107.78	44693	44916	
9832	3	106.61	44916	45299	
9834	3	108.67	45299	46344	
9835	2	110.37	44731	44717	
9836	2	106.74	46624	44731	
9837	4	117.69	45338	45331	
9838	4	118.77	45331	45109	
9839	3	119.09	45109	45095	
9840	3	116.63	45095	45084	
9841	3	120.87	45084	45073	
9843	5	123.16	45041	45031	
9844	4	99.75	45031	41937	
9845	3	106.94	41937	45031	
9846	2	123.18	45031	45041	
9847	2	122.46	45041	45053	
9848	2	120.46	45053	45073	
9849	2	124.44	45073	45084	
9850	2	105.71	45084	45095	
9851	3	116.59	45095	45109	
9852	3	93.15	21130	46857	
9853	5	132.49	44464	44416	
9854	4	59.6	45518	46961	
9855	3	106.37	46947	45518	
9856	3	73.41	46857	21130	
9857	3	126.51	21171	45518	
9859	3	136.99	21015	21036	
9861	3	138.12	44852	21036	
9862	3	130.36	44852	21139	
9863	5	37.02	44416	40948	
9864	6	102.86	45429	45434	
9865	3	107.9	44392	44399	
9866	2	104.71	44423	44409	
9867	3	22.73	44416	44423	
9868	2	108.27	44433	44426	
9869	2	105.72	44440	44433	
9870	2	114.82	41113	44457	
9871	4	107.43	44447	44454	
9873	4	90.96	44454	44464	
9874	4	104.44	44464	44473	
9875	3	134.88	21036	21015	
9877	3	139.9	21036	44852	
9878	3	75.15	45306	45319	
9879	3	125.07	45518	21171	
9880	3	65.11	21015	20998	
9881	3	91.29	45319	45306	
9882	2	113.41	46678	45874	
9883	2	117.63	19097	46678	
9884	2	119.87	46692	19097	
9885	2	112.96	19111	46692	
9886	2	110.28	46705	19111	
9887	2	115.81	46712	46705	
9888	2	110.96	19132	46712	
9889	2	111.96	46725	19132	
9890	2	114.2	19603	46725	
9891	2	116.87	46738	19603	
9892	2	113.32	20813	46738	
9893	2	111.41	20948	46758	
9894	2	112.98	46765	20948	
9895	2	116.47	20953	46765	
9896	2	118.05	46778	20953	
9897	2	88.13	20652	46778	
9898	2	83.43	45996	46785	
9899	2	113.53	46794	45996	
9900	2	112.21	46018	46794	
9901	2	118.39	46808	46018	
9902	4	106.51	44480	44487	
9903	2	114.26	20919	20912	
9904	2	104.43	45804	20862	
9905	4	113.99	20912	20919	
9906	2	112.69	44647	20931	
9907	4	111.98	20931	44647	
9909	4	114.43	20919	20931	
9910	2	114.67	20931	20919	
9911	4	111.29	20896	20912	
9912	2	111.39	20912	20896	
9913	2	107.53	20896	45625	
9914	4	106.73	45625	20896	
9915	4	105.47	20842	45804	
9916	2	112.46	45625	45804	
9917	4	111.23	45804	45625	
9919	3	132.67	21139	44852	
9920	3	114.02	45306	20988	
9921	3	113.28	20981	45306	
9922	3	92.95	20998	21015	
9923	3	116.48	45073	45053	
9924	3	65.52	45066	46944	
9925	4	28.44	45352	44406	
9926	4	75.27	44406	45345	
9927	4	79.12	44406	45338	
9928	1	73.17	45429	45426	
9929	1	73.49	45426	45434	
9930	1	67.83	45440	45434	
9931	1	65.37	45429	45440	
9932	1	81.92	45109	45398	
9933	4	34.86	45352	44406	
9934	3	105.05	46211	54849	
9935	4	24.84	39771	20820	
9936	6	107.26	46498	46660	
9937	5	121.97	46660	46453	
9939	5	135.03	20876	46205	
9940	2	151.09	46758	20842	
9941	5	106.28	20943	41613	
9942	2	106.56	41628	46395	
9943	2	107.64	46402	41633	
9944	2	111.7	54858	46211	
9945	2	93.77	46211	55304	
9946	2	116.4	46751	20826	
9947	2	108.51	20826	20813	
9948	2	107.77	20862	20836	
9949	2	153.21	20848	46751	
9950	5	143.27	46453	20848	
9951	5	60.8	20829	46446	
9952	5	181.94	46654	46446	
9954	5	81.42	46446	39774	
9955	3	105.31	20856	20869	
9956	2	110.97	41618	46395	
9957	2	104.21	46395	46402	
9958	2	109.91	46402	46431	
9959	3	104.28	20349	46431	
9960	4	104.59	46431	20349	
9962	2	92.35	46431	46409	
9963	2	93.42	46409	46414	
9964	2	100.61	46414	46419	
9965	2	106.58	46419	46424	
9966	2	100.46	46424	46592	
9967	2	100.78	54792	46601	
9968	2	96.9	46370	46424	
9969	2	97.58	46424	46601	
9970	4	109.28	46358	46808	
9971	6	98.46	46370	46572	
9972	2	102.03	46572	46808	
9973	2	100.6	46563	46358	
9974	4	106.5	46351	46358	
9976	4	76.53	46966	46351	
9977	3	94.9	46351	46552	
9978	4	111.07	46330	46947	
9979	4	118.95	46330	46337	
9980	4	105.07	46337	46344	
9981	4	103.42	46344	46316	
9982	4	109.16	46316	46323	
9983	3	109.88	46260	46641	
9984	3	103.03	46641	46253	
9985	2	108.3	46246	46267	
9986	2	109.24	46267	46624	
9987	3	108.22	46281	46274	
9988	3	105.39	46274	46239	
9989	1	104.54	46232	46295	
9990	1	105.12	46295	46288	
9991	4	110.97	46309	46302	
9992	2	107.95	46302	46288	
9993	2	116.32	46288	46281	
9995	2	114.61	46281	46624	
9996	2	112.11	46624	46260	
9997	2	109.8	46260	-1	
9998	2	110.15	-1	46641	
9999	2	103.11	46253	-1	
10000	3	104.95	46253	41714	
10001	2	105.03	19201	46246	
10002	2	111.43	46641	46267	
10003	2	110.2	46246	46253	
10004	2	116.38	46267	46274	
10005	2	115.76	46239	46246	
10006	3	111.92	46239	19191	
10007	2	114.58	46274	46295	
10008	2	117.54	46232	46239	
10009	1	102.37	41729	46232	
10010	2	111.94	46295	46309	
10011	2	106.17	46225	46232	
10012	4	107.16	46225	46309	
10013	4	107.12	41744	46225	
10014	2	110.49	46316	46302	
10015	2	115.79	46309	46323	
10016	2	107.82	46218	46225	
10017	4	106.65	46323	46218	
10018	4	110.62	46218	41754	
10019	3	102.7	46344	46525	
10020	3	107.09	46518	46316	
10021	2	106.51	46323	46512	
10022	2	104.85	46505	46218	
10023	2	102.66	41764	46505	
10024	2	18.93	46512	19252	
10025	4	44.45	46390	19247	
10026	4	43.6	19247	46518	
10027	3	83.75	46525	46607	
10028	4	45.17	19324	46390	
10029	3	77.21	20972	46365	
10030	2	121.21	46365	46563	
10031	1	121.39	46813	46572	
10032	3	112.12	46572	46377	
10033	3	97	46377	20958	
10034	1	99.95	20958	46813	
10035	2	108.49	46601	19354	
10036	3	57.34	46552	46611	
10037	3	102.48	20642	46390	
10038	2	106.94	46532	46337	
10039	2	99.74	46484	46463	
10040	2	105.64	46463	46460	
10041	4	102.43	46470	46463	
10042	2	102.58	46470	46477	
10043	2	110.81	46484	46477	
10044	2	107.39	46477	46491	
10045	4	41.05	46491	40954	
10046	2	97.13	46491	41923	
10047	4	108.79	46365	46813	
10048	2	104.69	46377	41674	
10049	3	99.18	46390	41686	
10050	4	106.64	46441	20876	
10051	2	172.65	20869	54763	
10052	2	131.32	46654	20856	
10053	2	129.43	20848	46654	
10054	4	42.94	54763	46441	
10055	5	113.97	46532	46947	
10056	5	107.74	46525	46532	
10057	5	103.33	46518	46525	
10059	5	109.1	46512	46518	
10060	5	107.25	46505	46512	
10061	5	107.75	19255	46505	
10062	4	51.86	46539	46532	
10063	7	86.3	46539	20977	
10065	4	121.55	46966	46539	
10066	4	105.02	46592	20648	
10068	4	102.41	46572	46563	
10069	5	109.35	46563	46552	
10071	5	25.05	46552	46539	
10072	5	72.21	46611	46539	
10073	3	55.44	46539	46611	
10074	2	74.23	19252	41686	
10075	2	112.87	19247	19252	
10076	2	109.8	46607	19247	
10077	2	32.24	46607	46611	
10078	3	22.66	46607	20642	
10079	3	120.62	19324	20642	
10080	2	118.05	20972	19329	
10081	2	124.73	45053	45041	
10082	3	121.07	45053	45041	
10083	2	125.28	45095	46905	
10084	1	95.28	45874	69623	
10085	1	119.03	19090	46685	
10086	1	117.48	46685	19104	
10087	1	115.58	19104	46699	
10088	1	113.12	46699	19118	
10089	1	112.23	19118	19125	
10090	1	115.17	19125	46719	
10091	1	110.72	46719	19596	
10092	1	115.69	19596	46732	
10094	1	117.1	46732	20527	
10095	2	114.34	20527	20820	
10096	3	100.34	20820	46745	
10097	2	130.19	46745	20829	
10098	2	12.25	46678	45884	
10099	4	12.17	46685	45891	
10100	2	10.48	46692	45899	
10101	3	13.21	46699	45906	
10102	3	9.31	46705	45913	
10103	3	9.85	46712	45920	
10104	4	12.1	46719	45926	
10105	3	10.05	46725	45934	
10106	3	10.48	46732	45940	
10107	4	11.63	46738	45947	
10108	2	150.32	20829	20848	
10109	4	12.25	46751	46453	
10110	2	104.93	20836	20862	
10111	2	146.43	20876	20943	
10112	2	113.52	20943	20663	
10113	4	10.87	46758	46205	
10114	2	109	20663	45970	
10115	2	121.98	45970	46772	
10116	2	12.58	46765	45970	
10117	2	114.62	46772	45986	
10118	2	9.63	46772	45979	
10119	2	6.01	46778	45986	
10120	4	34.61	46191	46785	
10121	4	32.76	20652	20658	
10122	2	114.19	45996	46008	
10123	2	106.19	46008	46801	
10124	4	11.05	46794	46008	
10125	1	108.44	46801	46370	
10126	2	9.6	46801	46018	
10127	1	106.72	46370	20648	
10128	4	13.05	46808	46370	
10129	3	111.48	46377	46572	
10130	3	98	20958	46377	
10131	4	12.27	46813	46377	
10132	2	126.67	46947	21182	
10133	2	122.3	21182	21171	
10134	2	127.96	21171	21166	
10135	2	35.06	46825	46918	
10136	3	10.56	46820	45518	
10137	2	128.4	46911	46820	
10138	2	103.82	21166	20988	
10139	2	124.37	20981	46825	
10140	3	12.88	46825	45306	
10141	2	42.26	21022	20998	
10142	2	101.78	20998	46832	
10143	2	125.3	46832	21027	
10144	2	134.7	46839	21022	
10145	2	8.42	46832	21015	
10146	2	134.13	21027	46846	
10147	2	135.86	21156	46839	
10148	3	7.34	46839	21036	
10149	2	119.51	46846	21145	
10150	2	123.29	21135	21156	
10151	3	10.01	46846	44852	
10152	2	121.67	21145	19080	
10153	2	74.43	46853	21135	
10154	2	37.31	19085	46853	
10155	3	100.7	45488	45667	
10156	4	8.53	46863	44647	
10157	1	116.03	46863	20938	
10158	1	108.67	46870	44647	
10159	1	114.1	20938	20926	
10160	1	111.85	46877	46870	
10161	3	6.22	46870	20931	
10162	1	114.1	20926	46884	
10163	4	6.08	46877	20919	
10164	1	111.23	20907	46877	
10165	4	8.75	46884	20912	
10166	2	59.06	46884	20887	
10167	1	106.01	20891	20907	
10168	6	6.11	20891	20896	
10169	1	109.93	20901	46891	
10170	2	74.03	45625	20889	
10171	3	9.14	46891	45625	
10172	1	114.99	46891	45804	
10173	1	110.48	46898	45625	
10174	1	106.28	45804	20862	
10175	1	105.21	20842	46898	
10176	2	6.02	46898	45804	
10177	1	170.28	20869	54763	
10178	1	122.49	20648	46377	
10179	1	99.21	46377	20958	
10180	3	9.67	45109	46905	
10181	1	70.64	45073	46944	
10182	1	120.72	45073	45084	
10183	1	117.63	45084	45095	
10184	2	78.2	46918	46911	
10185	3	14.86	21171	46911	
10186	4	23.95	46918	45319	
10187	4	21.44	41321	46592	
10188	3	35.03	46611	20972	
10189	5	10.41	21042	46673	
10190	4	5.29	20912	20907	
10191	6	6.9	20896	20901	
10192	5	51.67	20658	46191	
10193	2	41.08	46785	20652	
10194	3	34.25	46961	46966	
10195	6	23.69	46947	46961	
10196	3	31.62	20977	46947	
10197	3	30.18	20977	46947	
10198	4	24.02	20642	46611	
10199	6	120.6	40633	46925	
10201	6	97.85	46925	46931	
10202	6	106.49	46931	40636	
10203	6	61.83	46937	41883	
10204	2	32.29	46944	45053	
10205	4	12.29	20663	45963	
10206	2	105.88	20856	20869	
10207	2	83.2	45986	20652	
10208	2	43.15	20652	46785	
10209	2	84.75	46785	45996	
10210	5	14.05	46947	46966	
10211	2	107.31	46136	46129	
10481	1	46	40633	-1	
10483	1	57.48	-1	46925	
10484	1	70.73	46931	-1	
10487	2	95.12	40636	-1	
10533	1	140.8	46937	-1	
10718	2	348.65	-1	41895	
10719	2	349.46	41895	-1	
10720	3	88.32	54773	-1	
10723	3	103.34	-1	54874	
10739	1	39.6	54874	-1	
10749	1	95.65	-1	41961	
10757	1	118.92	-1	54865	
10758	1	127.69	41964	-1	
10766	1	80.58	41967	-1	
10772	1	31.21	-1	41970	
10798	1	57.48	-1	54849	
10816	1	44.03	41985	-1	
10825	1	180.82	-1	41985	
10832	1	82.68	41979	-1	
10834	1	124.26	-1	54839	
10837	1	158.63	41982	-1	
11022	2	117.45	41879	-1	
11023	2	116.5	-1	41881	
11047	4	70.54	-1	41937	
11068	4	193.67	54994	-1	
11073	3	55.1	-1	73547	
11074	3	159.61	-1	41888	
11095	4	30.88	41937	48883	
11096	2	17.73	41950	48883	
11097	4	57.76	48883	-1	
11098	5	80.68	52319	-1	
11100	5	23.55	49110	52319	
11101	5	22.93	40951	49110	
11102	3	105.58	49169	49118	
11104	3	22.29	49118	49104	
11105	3	10.76	49120	49107	
11106	1	84.86	49124	-1	
11107	2	55.43	49124	49151	
11108	1	11.43	49149	49151	
11115	1	60.87	49158	-1	
11120	2	124.57	41923	49180	
11121	2	107.77	49180	20752	
11122	4	39.16	40954	49180	
11123	5	16.35	-1	49178	
11127	4	94.71	49180	-1	
11128	2	27.08	49281	49158	
11129	3	46.51	49281	49167	
11130	1	25.31	49151	49169	
11131	3	7.73	49167	49169	
11132	3	73.81	49174	49281	
11133	5	72.6	49178	49180	
11229	1	194.01	41927	-1	
11230	1	196.53	-1	41927	
12055	2	185.61	20607	-1	
12077	4	19.71	20594	20496	
12078	1	25.64	20604	41138	
12079	2	20.25	41136	20607	
12080	4	42.45	49122	52319	
12082	3	36.24	20588	21065	
12084	2	40.17	20588	21071	
12085	2	20.01	21056	20588	
12086	3	30.8	21065	20588	
12103	3	13.52	20599	20594	
12117	1	35.2	21056	-1	
12120	1	36.49	-1	21056	
12282	5	64.1	-1	19076	
12285	4	135.05	-1	21047	
12349	3	160.09	19069	21099	
12351	3	141.38	21099	19067	
12352	2	104.46	19076	19072	
12353	2	136.46	21105	19065	
12354	2	158.86	19072	21092	
12355	1	137	21092	-1	
12356	2	75.11	19072	-1	
12758	3	89.89	-1	21056	
12830	3	128.43	21099	41116	
12831	3	184.67	21081	21065	
12832	3	131.22	41116	21081	
12833	2	107.17	21092	21522	
12834	2	55.29	21047	41128	
12835	2	61.08	41128	21087	
12836	2	183.01	21087	21056	
12837	2	46.63	21071	41133	
12838	2	131.05	41133	21076	
12839	2	21.19	21076	41131	
12840	2	86.28	41131	21051	
12841	2	130.95	21051	21105	
12842	3	186.84	21065	21081	
12843	3	132.39	21081	41116	
12844	3	129.8	41116	21099	
12846	1	39.78	41138	-1	
12847	2	40.61	-1	41136	
13188	2	85.23	21087	-1	
13189	1	110.64	41128	-1	
13212	3	36.43	54839	41982	
13213	3	90.08	54837	54839	
13214	3	9.09	41985	41875	
13215	3	45.15	54849	41979	
13216	3	34.84	54858	41970	
13217	3	76.95	41964	41967	
13218	3	81.78	54874	41961	
13219	3	99.54	54773	54874	
13221	3	162.48	54885	54773	
13222	3	149.02	54981	54885	
13223	3	147.42	54885	54981	
13224	3	158.71	54773	54885	
13225	3	110.8	54874	54773	
13226	3	138.35	54865	54874	
13227	3	135.96	54858	54865	
13229	3	29.26	41970	54858	
13230	3	136.75	54839	54849	
13231	3	17.59	41873	54837	
13232	4	164	54826	54763	
13233	5	24.76	54826	42464	
13234	3	37.26	54820	54815	
13235	5	102.86	41613	54826	
13236	4	101.83	54815	54784	
13237	2	106.94	54784	41618	
13238	2	99.42	41613	54784	
13239	3	119.13	54789	54806	
13240	3	115.86	54806	54811	
13242	3	143.36	54811	54820	
13243	4	85.29	54820	54826	
13244	3	115.45	44093	54789	
13245	3	103.24	19364	54792	
13246	4	71.14	54792	41321	
13249	4	117.74	20349	54799	
13250	3	118.02	54799	20349	
13251	4	72.01	54799	44093	
13252	3	73.29	44093	54799	
13253	2	120.3	19321	19334	
13254	2	45.13	41681	19321	
13255	2	131.02	19315	19318	
13256	3	49.88	19318	54782	
13257	3	66.62	54782	19324	
13258	5	107.87	-1	19255	
13310	2	39.24	54969	54972	
13311	3	20.22	41877	54975	
13312	3	8.84	54975	54977	
13313	3	18.04	54977	54979	
13314	3	11.3	54979	55027	
13315	5	13.01	41883	54989	
13325	3	9.88	55027	41892	
13414	2	112.19	46592	41674	
13416	2	30.88	55304	39781	
13417	2	52.22	39783	55299	
13418	2	107.18	55299	54849	
13419	2	50.64	54839	41886	
13420	2	112.35	55304	55299	
13421	2	112.17	55299	54839	
13494	2	94.77	20958	19341	
13495	1	86.07	19336	20958	
13574	4	166.22	42464	-1	
13584	3	109.37	41691	43795	
13585	2	30.26	44358	44093	
14059	6	35.36	54994	41892	
14060	6	59.08	54989	54994	
14061	6	44.94	54986	54989	
14062	6	25.53	54981	54986	
14063	6	38.6	41895	54981	
14064	2	65.16	54989	41879	
14065	2	46.63	41881	54994	
14066	1	88.59	41883	54969	
14067	1	134	54981	45874	
14068	2	21.97	54972	45874	
14069	1	27.88	54972	45874	
14070	2	60.63	54986	54969	
14172	5	26.85	20607	20599	
14173	5	67.71	20588	20604	
14656	3	109.52	49180	-1	
14658	2	170.02	49158	49180	
14659	2	96.66	49151	49158	
14661	2	106.82	49158	-1	
14664	1	74.8	-1	49149	
14665	2	129.04	52319	49124	
14666	3	49.17	49104	49110	
14667	4	139.54	20594	49122	
14669	3	63.24	49110	49120	
14671	3	95.98	49107	20496	
14913	2	120.65	41658	41663	
14914	2	105.42	41663	41691	
14920	1	78.97	41947	41945	
16430	3	59.13	21109	21122	
16442	3	166.71	23621	20633	
16613	3	172.25	20633	23621	
16615	3	103.64	20612	-1	
16631	4	114.56	23350	23569	
16632	3	99.2	-1	23505	
16633	3	100.42	-1	23392	
16634	3	99.3	23357	-1	
16664	4	56.23	23043	23046	
16665	4	85.93	20513	23050	
16666	4	39.96	23056	18712	
16667	4	30.19	23053	23056	
16668	4	49.23	23063	19312	
16669	4	25.43	18716	18721	
16670	3	127.53	18743	18716	
16671	3	277.64	20958	18743	
16694	3	184.4	18734	18707	
16695	4	30.76	18707	18740	
16696	3	355.75	18740	20958	
16699	2	74.99	18719	18730	
16700	2	48.69	18738	18716	
16701	2	76.15	23056	-1	
16794	2	113.67	44672	23569	
16795	2	109.56	23350	44679	
16796	2	112.14	23399	44869	
16797	2	115.47	21161	23542	
16799	2	108.56	44877	23549	
16800	2	101.55	23448	44884	
16801	2	113.12	44891	23559	
16802	2	113.37	26410	44898	
16803	2	138	44717	25032	
16804	3	127.29	23505	44710	
16810	4	82.24	19312	20520	
16811	2	163.55	19378	19373	
16844	2	20.61	43758	54820	
16845	3	14.03	43761	54820	
16984	4	64.76	23046	20513	
16988	4	28.75	20496	20585	
16989	5	28.19	20604	20607	
16990	4	30.45	20585	20588	
16994	4	104.69	20585	44392	
16995	3	79.98	42360	46198	
16996	2	110.28	46170	55304	
16997	2	113.26	46094	42393	
16998	3	107.06	46094	44128	
16999	3	108.95	44128	46087	
17000	4	72.58	49180	46470	
17001	2	115.82	49104	44409	
17002	3	54.02	49107	44387	
17003	5	91.38	46446	42906	
17004	2	112.01	44109	54763	
17005	2	116.25	44109	54763	
17006	5	107.07	54763	46654	
17007	2	156.46	46441	41613	
17008	1	105.38	46441	20876	
17009	1	92.21	20620	46863	
17010	2	89.04	20620	44647	
17011	5	85.28	44647	20620	
17013	1	81.49	44647	20620	
17014	2	145.72	20620	19085	
17015	2	105.57	21145	23584	
17016	3	113.22	23577	44665	
17017	2	57.02	49174	46470	
17018	3	95.55	49180	49174	
17020	2	40.58	46460	49281	
17021	5	17.8	20876	20842	
17022	3	18.61	20862	20869	
17023	4	199.88	20599	-1	
17027	1	52	44555	26228	
17028	1	61.41	23630	44555	
17043	2	102.74	42393	46198	
17050	4	200.64	-1	20599	
17181	1	59.24	-1	43784	
17254	2	124.07	23030	18738	
17268	3	75.85	20752	-1	
17270	3	210.03	-1	20594	
17280	2	73.13	-1	23056	
64715	1	12.14	46572	20648	
64751	1	7.82	46745	46660	
64752	1	7.03	46660	20826	
68076	1	19.86	19334	19315	
69616	1	17.51	69623	45884	
69622	1	13.72	69623	19090	
70330	2	15.66	20842	20876	
72127	2	12.17	46751	46453	
73054	2	2.28	20620	20620	
73546	3	80.75	73547	41877	
