0	55733	55761	55838	55866	55894	55924	55966	56134	56197	56305	56342	56451	56458	56508	56535	56540	56581	56588	56603	56699	56738	56802	56812	56910	57008	57061	57104	57171	57227	57334	57422	57562	57642	57693	57796	57891	57904	58029	58160	58274	58307	58337	58365	69152	69154	69156	69158	69160	69162	69165	69167	69169	69171	69173	69175	69177	69180	69182	69184	69186	69188	69190	69192	69194	69196	69199	69201	69203	69205	69207	69209	69211	69213	69215	69217	69219	69221	69223	69225	69227	69229	69232	69234	69236	69238	69241	69243	69246	69248	69250	69252	69254	69256	69258	69260	69262	69264	69266	69268	69270	69272	69274	69276	69278	69280	69283	69285	69287	69289	69291	69293	69295	69297	69299	69301	69303	69305	69307	69309	69311	69313	69315	69317	69319	69321	69323	69325	69327	69629	72788	73575	73577
56910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0	0	0	0	4.18	0	0	0	0	0	0.152	0.228	0	0	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	2.584	0.456	0	0.152	0	0	0	0	0	0	0	0	0	0	1.292	0	0	0	0	0
57061	0	0.228	0	0.532	0	0	0	0	0	5.548	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	1.292	0	0	0	0	0.304	0	0	0	0	0	0	0	0.456	0	0.304	0	0	0	1.596	0	0	0	0	0	0	0	0	0.304	0.532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608	1.064	0	0	0	0	0	0	0	0	0.684	0	0.76	0	0.608	0	0	0.152	0.76	0	5.092	0	0	0.228	0	0	0	0	0	0.152	0	0	0	14.972	0	0	0	0	0	0.152	0	0	4.56	0	4.94	0	0	0	0	0	0	0	0	0	0	3.648	0	0	0	0	0
57104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57227	0	0	0	0	0.152	0	0	0	0	0	0	0	0	0.304	0	0	0	0	11.02	1.292	0	0	0	273.6	0	0	0	0	0	0	273.6	0.38	0	4.028	0	0	1.9	19	0	0	0	0	0	0	0	0	0	0	0	0	0	8.208	20.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18	0.912	0	2.28	0	0	0	0	0	0	0	0	14.288	0	0	0	0	0	0	0	0	3.876	0	0	0	0	36.024	0	0.228	0	0	0	0	0	0	0	0	0	4.408	0.608	0	16.112	0	0	0.152	0	0	0	0	0	0	0	0	0.608	0	4.18	0.152	0	0	0	0
57334	0	0	0	0	0	0	0.228	0.912	0	0	0	0	0	0.152	0	0	0.152	0.836	0.38	7.6	0	0.76	0.152	0.228	0	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304	0.228	0	0	0	0	0	0	1.52	0	0	0	0	0.684	0	1.14	0.532	0	0	0	8.588	2.28	0.304	0	2.812	0	0	0	0.152	0	0.228	0	0	0	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.668	0	0	0	0	0	1.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0	0
57422	18.164	0	0	0	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.216	0	0	0	0	0	0	0	0	0.152	0	0	0	0	0.152	0	0	0	0.152	0	0	0	0	0	0.532	0	0	0	0	0	0	0	0	0.988	2.736	0	0	0	1.52	1.064	0	0	0	0	0	0	1.14	0	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0	0	0	0	0	0	0	3.116	0	0	0	0	0	0	0	0	0	0.228	0	35.796	0	1.596	0.228	0	0	0	0
57562	0	0.152	0	0	0.532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228	0	0	0.152	0	0	0	0.228	0	0.152	0	0	0	0.152	0	0	0	0	0	0	0	0	0.152	0.608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0	0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0.76	0	19.912	0	0	0	0	0
57642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.712	0	0	0	0	0	0	0.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.296	0.304	0	0	0	0	0	0	0	0	67.032	0	6.232	0	0	0	0	0.684	0.152	0	8.36	0	0	0	0	0	0	0	0	0	0	0	0	21.432	0	0	0	0	0	5.624	0	0	0.152	0	93.632	0	0	0	0	0	0	0	0	0.304	0	53.58	0.152	0	0	0	0
57693	0	0.304	0	0.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56	0	0	0	0	0	0	0.152	0	0	0	0	0.228	0	0	0	0	0	0	0	0.608	0	3.952	0	0	0.152	1.064	0	0	0	0	0	0	0	5.092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0.456	0	0	2.812	0.228	0	1.976	0	0	0.152	0	0	0	0	0	0	0	0	0	7.448	0	0	0	0	0	0	0	0	3.116	1.596	0.836	0	0	0	0	0	0	0	0	0	0	0.304	0	0	0	0	0
57796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.292	3.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	1.444	0	0.608	0	0	0	0	0
58029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0	0	0	0	0	0	0	0	0	0	0.152	0	0	0	0.152	0	0.228	0	0	0	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228	0	0	0	0	0	0	0	0	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58274	0	0	0	0	0	2.584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988	0	0	0	0	0	0.228	0	0	0	0.304	1.292	0	0	0	0	0	0	0	0.304	0.38	0.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0	5.852	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0.304	0	0	0.152	0	0	0	0	0	0	3.192	0	0	0	0	0
58307	0	0.304	0	0.456	0.152	0	0	10.944	0	115.748	0	0	0	42.94	144.096	0	0	0	0	0	0.228	0.304	4.94	0	0	0.152	0	0.532	1.444	0	0	0.152	0.228	0.152	0	0	0.152	0.304	0	242.4	0	2.66	0.684	0	0	0	2.812	0	0	0	0	0	0	0	0	1.216	23.788	0	0	0	6.992	4.712	2.204	0	0	0	0	0	0	0	0	2.888	6.004	0	0	0	0	0	0.304	0	0	1.292	0	0	0	0.684	0	0	4.332	0.456	0	1.824	0	0	0.38	0	0	0	0	0.38	5.244	0	0	0.152	12.312	0	0	0	0	1.748	0.456	0	0	3.268	0	8.664	0	0	0	0	0	0	3.344	0.532	0.228	0	17.328	1.216	0	0	0	0
58337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608	0.152	0	0	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58365	0	0	0	0.532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228	0	0	0	0	0	0	0	0.228	0	0	0	0	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.508	0	0.228	0	0.304	0	0	0.228	4.56	0	16.036	0	0	0	0	0	0	0	0	0	0	0	0	43.396	0	0	0	0	0	1.064	0	0	0	0	4.788	0	0	0	0	0	0	0	0	0	0	1.748	0	0	0	0	0
68938	0	0	0	0	0	0	0	0.456	2.356	1.444	7.904	7.676	0	0	0	0	0	0	0	0	0	0	0.228	0	0	0	0	0	57.076	0	0	0	0	0	0	0	0	0	0	0	0	4.256	0	0	0	0	0	0	0.456	0	0	2.812	7.296	14.82	0	0	0	1.444	0	0	0	0	0	0	0	0	0	0	3.192	7.296	1.216	0	0	0	0	0	0.456	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.06	8.132	0	0	0	0	4.332	0	0	0	0	0	0	0	0	0	1.596	0	0	0	0	0	0	0	0	0
68940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
