13224	3	158.710912
13225	3	110.797324
13226	3	138.347574
13227	3	135.961338
13229	3	29.255451
13230	3	136.754400
13231	3	17.586921
13232	4	164.002361
13233	5	24.764171
13234	3	37.258789
13235	5	102.857598
13236	4	101.831905
13237	2	106.944336
13238	2	99.418945
13239	3	119.128960
13240	3	115.864838
13242	3	143.364879
13243	4	85.291811
13244	3	115.453505
13245	3	103.244033
13246	4	71.136792
13249	4	117.736738
13250	3	118.023437
13251	4	72.012119
13252	3	73.289902
13253	2	120.300779
13254	2	45.133376
13255	2	131.022077
13256	3	49.880809
13257	3	66.617024
13258	5	107.867862
13310	2	39.240234
13311	3	20.220682
13312	3	8.840958
13313	3	18.040460
13314	3	11.301815
13315	5	13.010147
13325	3	9.881916
13414	2	112.194998
13416	2	30.879883
13417	2	52.220703
13418	2	107.180664
13419	2	50.640625
13420	2	112.350098
13421	2	112.166992
13494	2	94.771484
13495	1	86.070312
13574	4	166.223832
13584	3	109.370742
13585	2	30.261113
14059	6	35.355040
14060	6	59.078651
14061	6	44.938616
14062	6	25.530177
14063	6	38.603471
14064	2	65.160078
14065	2	46.629285
14066	1	88.594431
14067	1	133.998394
14068	2	21.972111
14069	1	27.884887
14070	2	60.629399
14172	5	26.851940
14173	5	67.714164
14656	3	109.518230
14658	2	170.022555
14659	2	96.662466
14661	2	106.824639
14664	1	74.797350
14665	2	129.039113
14666	3	49.171358
14667	4	139.539750
14669	3	63.244964
14671	3	95.984861
14913	2	120.653609
14914	2	105.420499
14920	1	78.971437
16430	3	59.134732
16442	3	166.714618
16613	3	172.251434
16615	3	103.638787
16631	4	114.559570
16632	3	99.203201
16633	3	100.424805
16634	3	99.298968
16664	4	56.234814
16665	4	85.931454
16666	4	39.958114
16667	4	30.192010
16668	4	49.233204
16669	4	25.429300
16670	3	127.526437
16671	3	277.642080
16694	3	184.404547
16695	4	30.757915
16696	3	355.746839
16699	2	74.989971
16700	2	48.689410
16701	2	76.154385
16794	2	113.671699
16795	2	109.564022
16796	2	112.139287
16797	2	115.466377
16799	2	108.561797
16800	2	101.554375
16801	2	113.119894
16802	2	113.368584
16803	2	138.003451
16804	3	127.289379
16810	4	82.235786
16811	2	163.546024
16844	2	20.608966
16845	3	14.026582
16984	4	64.755466
16988	4	28.752058
16989	5	28.186556
16990	4	30.454326
16994	4	104.693708
16995	3	79.977609
16996	2	110.283937
16997	2	113.258548
16998	3	107.055941
16999	3	108.954637
17000	4	72.583348
17001	2	115.821707
17002	3	54.016567
17003	5	91.378320
17004	2	112.009663
17005	2	116.250831
17006	5	107.071191
17007	2	156.461930
17008	1	105.381253
17009	1	92.214060
17010	2	89.044698
17011	5	85.282007
17013	1	81.485629
17014	2	145.719132
17015	2	105.573071
17016	3	113.224568
17017	2	57.019660
17018	3	95.546689
17020	2	40.584524
17021	5	17.801910
17022	3	18.611760
17023	4	199.876382
17027	1	51.999514
17028	1	61.409747
17043	2	102.736037
17050	4	200.641644
17181	1	59.241940
17254	2	124.066800
17268	3	75.852653
17270	3	210.027714
17280	2	73.131073
64715	1	12.136566
64751	1	7.823156
64752	1	7.031426
68076	1	19.859697
69616	1	17.511265
69622	1	13.724368
70330	2	15.658167
72127	2	12.171527
73054	2	2.283717
73546	3	80.753891
